"Gene_symbol","log2FoldChange"
"HLA-DQB1-AS1",2.69630224592895
"HLA-L",2.69630224592895
"HLMR1",2.69630224592895
"HMGB1P32",2.69630224592895
"HNRNPLP1",2.69630224592895
"HOXB1",2.69630224592895
"HOXB9",2.69630224592895
"HOXC5",2.69630224592895
"HRH3",2.69630224592895
"HSPA8P15",2.69630224592895
"HTR3D",2.69630224592895
"ICE2P2",2.69630224592895
"ID2-AS1",2.69630224592895
"IGHD3-10",2.69630224592895
"IGLJ4",2.69630224592895
"INHBC",2.69630224592895
"INTS4P1",2.69630224592895
"IQCF3",2.69630224592895
"KDSR-DT",2.69630224592895
"KHDC3L",2.69630224592895
"KIAA1191P1",2.69630224592895
"KIR3DL1",2.69630224592895
"KISS1R",2.69630224592895
"KLF1",2.69630224592895
"KLLN",2.69630224592895
"KRT18P23",2.69630224592895
"KRT18P3",2.69630224592895
"KRT223P",2.69630224592895
"KRT8P49",2.69630224592895
"KRTAP10-11",2.69630224592895
"KRTAP11-1",2.69630224592895
"KRTAP21-1",2.69630224592895
"KRTAP26-1",2.69630224592895
"KRTAP27-1",2.69630224592895
"KRTAP3-3",2.69630224592895
"KRTAP4-2",2.69630224592895
"KRTAP5-4",2.69630224592895
"KRTAP9-1",2.69630224592895
"KRTAP9-2",2.69630224592895
"KRTAP9-9",2.69630224592895
"LALBA",2.69630224592895
"LCEP1",2.69630224592895
"LCN9",2.69630224592895
"LDLRAD4-AS1",2.69630224592895
"LENG8-AS1",2.69630224592895
"LGALS17A",2.69630224592895
"LIFR-AS1",2.69630224592895
"LILRA1",2.69630224592895
"LILRP2",2.69630224592895
"LIN28B",2.69630224592895
"LINC00189",2.69630224592895
"LINC00326",2.69630224592895
"LINC00376",2.69630224592895
"LINC00410",2.69630224592895
"LINC00448",2.69630224592895
"LINC00452",2.69630224592895
"LINC00477",2.69630224592895
"LINC00501",2.69630224592895
"LINC00520",2.69630224592895
"LINC00583",2.69630224592895
"LINC00593",2.69630224592895
"LINC00622",2.69630224592895
"LINC00642",2.69630224592895
"LINC00664",2.69630224592895
"LINC00676",2.69630224592895
"LINC00708",2.69630224592895
"LINC00905",2.69630224592895
"LINC00943",2.69630224592895
"LINC01010",2.69630224592895
"LINC01020",2.69630224592895
"LINC01036",2.69630224592895
"LINC01068",2.69630224592895
"LINC01116",2.69630224592895
"LINC01148",2.69630224592895
"LINC01149",2.69630224592895
"LINC01191",2.69630224592895
"LINC01193",2.69630224592895
"LINC01215",2.69630224592895
"LINC01287",2.69630224592895
"LINC01348",2.69630224592895
"LINC01362",2.69630224592895
"LINC01404",2.69630224592895
"LINC01411",2.69630224592895
"LINC01465",2.69630224592895
"LINC01493",2.69630224592895
"LINC01702",2.69630224592895
"LINC01791",2.69630224592895
"LINC01825",2.69630224592895
"LINC01855",2.69630224592895
"LINC01878",2.69630224592895
"LINC01909",2.69630224592895
"LINC01925",2.69630224592895
"LINC01926",2.69630224592895
"LINC01992",2.69630224592895
"LINC02032",2.69630224592895
"LINC02040",2.69630224592895
"LINC02049",2.69630224592895
"LINC02141",2.69630224592895
"LINC02169",2.69630224592895
"LINC02195",2.69630224592895
"LINC02209",2.69630224592895
"LINC02213",2.69630224592895
"LINC02243",2.69630224592895
"LINC02282",2.69630224592895
"LINC02325",2.69630224592895
"LINC02328",2.69630224592895
"LINC02381",2.69630224592895
"LINC02395",2.69630224592895
"LINC02450",2.69630224592895
"LINC02451",2.69630224592895
"LINC02504",2.69630224592895
"LINC02547",2.69630224592895
"LINC02577",2.69630224592895
"LINC02603",2.69630224592895
"LINC02611",2.69630224592895
"LINC02711",2.69630224592895
"LINC02737",2.69630224592895
"LINC02743",2.69630224592895
"LINC02789",2.69630224592895
"LINC02803",2.69630224592895
"LINC02863",2.69630224592895
"LINC02893",2.69630224592895
"LINC02995",2.69630224592895
"LINC02998",2.69630224592895
"LINC03013",2.69630224592895
"LINC03041",2.69630224592895
"LINC03063",2.69630224592895
"LINC03066",2.69630224592895
"LINC03094",2.69630224592895
"LNCPRESS1",2.69630224592895
"LOC100129135",2.69630224592895
"LOC100129367",2.69630224592895
"LOC100129422",2.69630224592895
"LOC100129734",2.69630224592895
"LOC100129844",2.69630224592895
"LOC100131785",2.69630224592895
"LOC100132249",2.69630224592895
"LOC100286946",2.69630224592895
"LOC100288966",2.69630224592895
"LOC100419016",2.69630224592895
"LOC100419654",2.69630224592895
"LOC100419684",2.69630224592895
"LOC100419912",2.69630224592895
"LOC100419913",2.69630224592895
"LOC100420114",2.69630224592895
"LOC100420545",2.69630224592895
"LOC100420587",2.69630224592895
"LOC100422549",2.69630224592895
"LOC101060000",2.69630224592895
"LOC101927093",2.69630224592895
"LOC101927330",2.69630224592895
"LOC101927608",2.69630224592895
"LOC101928368",2.69630224592895
"LOC101928466",2.69630224592895
"LOC101928618",2.69630224592895
"LOC101928697",2.69630224592895
"LOC101928819",2.69630224592895
"LOC101929269",2.69630224592895
"LOC101929308",2.69630224592895
"LOC101929691",2.69630224592895
"LOC101929692",2.69630224592895
"LOC102724234",2.69630224592895
"LOC105370500",2.69630224592895
"LOC105370591",2.69630224592895
"LOC105371022",2.69630224592895
"LOC105371123",2.69630224592895
"LOC105371362",2.69630224592895
"LOC105371899",2.69630224592895
"LOC105371956",2.69630224592895
"LOC105372088",2.69630224592895
"LOC105372126",2.69630224592895
"LOC105372155",2.69630224592895
"LOC105372266",2.69630224592895
"LOC105373074",2.69630224592895
"LOC105373667",2.69630224592895
"LOC105373742",2.69630224592895
"LOC105374017",2.69630224592895
"LOC105374069",2.69630224592895
"LOC105374174",2.69630224592895
"LOC105374614",2.69630224592895
"LOC105374736",2.69630224592895
"LOC105375341",2.69630224592895
"LOC105375344",2.69630224592895
"LOC105375635",2.69630224592895
"LOC105375743",2.69630224592895
"LOC105375754",2.69630224592895
"LOC105375971",2.69630224592895
"LOC105376020",2.69630224592895
"LOC105376060",2.69630224592895
"LOC105376473",2.69630224592895
"LOC105376588",2.69630224592895
"LOC105376635",2.69630224592895
"LOC105376873",2.69630224592895
"LOC105376951",2.69630224592895
"LOC105377437",2.69630224592895
"LOC105377727",2.69630224592895
"LOC105378660",2.69630224592895
"LOC105378780",2.69630224592895
"LOC105379104",2.69630224592895
"LOC105379301",2.69630224592895
"LOC107983987",2.69630224592895
"LOC107984262",2.69630224592895
"LOC107984367",2.69630224592895
"LOC107984505",2.69630224592895
"LOC107985651",2.69630224592895
"LOC107985876",2.69630224592895
"LOC107986384",2.69630224592895
"LOC107986968",2.69630224592895
"LOC107987095",2.69630224592895
"LOC107987116",2.69630224592895
"LOC124900313",2.69630224592895
"LOC124900426",2.69630224592895
"LOC124900457",2.69630224592895
"LOC124900731",2.69630224592895
"LOC124900875",2.69630224592895
"LOC124900893",2.69630224592895
"LOC124901107",2.69630224592895
"LOC124901179",2.69630224592895
"LOC124901321",2.69630224592895
"LOC124901449",2.69630224592895
"LOC124901580",2.69630224592895
"LOC124902027",2.69630224592895
"LOC124902198",2.69630224592895
"LOC124902280",2.69630224592895
"LOC124902316",2.69630224592895
"LOC124902651",2.69630224592895
"LOC124902739",2.69630224592895
"LOC124903159",2.69630224592895
"LOC124903547",2.69630224592895
"LOC124903836",2.69630224592895
"LOC124903998",2.69630224592895
"LOC124904710",2.69630224592895
"LOC124904795",2.69630224592895
"LOC124904876",2.69630224592895
"LOC124905000",2.69630224592895
"LOC124905324",2.69630224592895
"LOC124905349",2.69630224592895
"LOC124905489",2.69630224592895
"LOC124905504",2.69630224592895
"LOC124905510",2.69630224592895
"LOC124906551",2.69630224592895
"LOC124907968",2.69630224592895
"LOC124909454",2.69630224592895
"LOC128966722",2.69630224592895
"LOC128966730",2.69630224592895
"LOC128966731",2.69630224592895
"LOC128966732",2.69630224592895
"LOC128966733",2.69630224592895
"LOC130932201",2.69630224592895
"LOC392180",2.69630224592895
"LOC392787",2.69630224592895
"LOC400347",2.69630224592895
"LOC400622",2.69630224592895
"LOC729532",2.69630224592895
"LOLI1",2.69630224592895
"LRRC10",2.69630224592895
"LRRC37A5P",2.69630224592895
"LRRC52",2.69630224592895
"LY6G5C",2.69630224592895
"LYZL4",2.69630224592895
"MAGEA4-AS1",2.69630224592895
"MED28-DT",2.69630224592895
"MEIG1",2.69630224592895
"MHENCR",2.69630224592895
"MIR10B",2.69630224592895
"MIR1205",2.69630224592895
"MIR12136",2.69630224592895
"MIR1276",2.69630224592895
"MIR130A",2.69630224592895
"MIR130B",2.69630224592895
"MIR1322",2.69630224592895
"MIR133A2",2.69630224592895
"MIR30A",2.69630224592895
"MIR31",2.69630224592895
"MIR3176",2.69630224592895
"MIR369",2.69630224592895
"MIR410",2.69630224592895
"MIR532",2.69630224592895
"MIR543",2.69630224592895
"MIR548A1",2.69630224592895
"MIR548AK",2.69630224592895
"MIR597",2.69630224592895
"MIR618",2.69630224592895
"MIR655",2.69630224592895
"MIR656",2.69630224592895
"MIR6809",2.69630224592895
"MIR6867",2.69630224592895
"MIR8075",2.69630224592895
"MOG",2.69630224592895
"MSANTD5",2.69630224592895
"MTCO3P35",2.69630224592895
"MTCYBP21",2.69630224592895
"MTCYBP23",2.69630224592895
"MTND1P11",2.69630224592895
"MTND2P32",2.69630224592895
"MTND4LP23",2.69630224592895
"MTND5P14",2.69630224592895
"NAA50P2",2.69630224592895
"NCAM1-AS2",2.69630224592895
"NCR3",2.69630224592895
"NDUFB4P10",2.69630224592895
"NDUFB5P1",2.69630224592895
"NEK4P1",2.69630224592895
"NENFP1",2.69630224592895
"NKX6-2",2.69630224592895
"NLRP8",2.69630224592895
"NUDT16L2P",2.69630224592895
"OCSTAMP",2.69630224592895
"ODF1",2.69630224592895
"OFD1P7Y",2.69630224592895
"OPA1-AS1",2.69630224592895
"OPN4",2.69630224592895
"OPN5",2.69630224592895
"OR10A7",2.69630224592895
"OR10D1P",2.69630224592895
"OR11G2",2.69630224592895
"OR11H7",2.69630224592895
"OR1G1",2.69630224592895
"OR1L3",2.69630224592895
"OR1S2",2.69630224592895
"OR2J2",2.69630224592895
"OR2T1",2.69630224592895
"OR4A21P",2.69630224592895
"OR4D11",2.69630224592895
"OR4K13",2.69630224592895
"OR4K15",2.69630224592895
"OR51A7",2.69630224592895
"OR51F1",2.69630224592895
"OR52R1",2.69630224592895
"OR56A3",2.69630224592895
"OR56B3P",2.69630224592895
"OR5AK1P",2.69630224592895
"OR5AK2",2.69630224592895
"OR5AN1",2.69630224592895
"OR5D16",2.69630224592895
"OR5H14",2.69630224592895
"OR6B1",2.69630224592895
"OR6C2",2.69630224592895
"OR6K3",2.69630224592895
"OR7A11P",2.69630224592895
"OR7E109P",2.69630224592895
"OR7E110P",2.69630224592895
"OR7E111P",2.69630224592895
"OR7E1P",2.69630224592895
"OR7E55P",2.69630224592895
"OR7E99P",2.69630224592895
"OR7G1",2.69630224592895
"OR8A2P",2.69630224592895
"OR8B12",2.69630224592895
"OR8B6P",2.69630224592895
"OR9H1",2.69630224592895
"PACRG-AS1",2.69630224592895
"PCAT29",2.69630224592895
"PDCL2P2",2.69630224592895
"PGDP1",2.69630224592895
"PGLS-DT",2.69630224592895
"PHOX2A",2.69630224592895
"PIRAT1",2.69630224592895
"PLPPR5",2.69630224592895
"PLS1P1",2.69630224592895
"POLG-DT",2.69630224592895
"POM121L3P",2.69630224592895
"POTEA",2.69630224592895
"PPIAL4A",2.69630224592895
"PRAMEF1",2.69630224592895
"PRAMEF11",2.69630224592895
"PRAMEF13",2.69630224592895
"PRELID3BP5",2.69630224592895
"PRKACG",2.69630224592895
"PRKAR2A-AS1",2.69630224592895
"PRKX-AS1",2.69630224592895
"PRR18",2.69630224592895
"PRR23A",2.69630224592895
"PRSS29P",2.69630224592895
"PRXL2AP1",2.69630224592895
"PSMB3P2",2.69630224592895
"PSMC1P2",2.69630224592895
"PTOV1-AS1",2.69630224592895
"PTPRC-AS1",2.69630224592895
"PWRN2",2.69630224592895
"RAX2",2.69630224592895
"RBMY1A1",2.69630224592895
"RBMY1B",2.69630224592895
"RBMY1F",2.69630224592895
"RBMY1J",2.69630224592895
"RBMY2BP",2.69630224592895
"RBMY2KP",2.69630224592895
"RBMY2SP",2.69630224592895
"RD3L",2.69630224592895
"RETN",2.69630224592895
"RGS21",2.69630224592895
"RN7SKP181",2.69630224592895
"RN7SKP266",2.69630224592895
"RN7SKP85",2.69630224592895
"RN7SL123P",2.69630224592895
"RN7SL177P",2.69630224592895
"RN7SL204P",2.69630224592895
"RN7SL215P",2.69630224592895
"RN7SL284P",2.69630224592895
"RN7SL326P",2.69630224592895
"RN7SL361P",2.69630224592895
"RN7SL37P",2.69630224592895
"RN7SL413P",2.69630224592895
"RN7SL415P",2.69630224592895
"RN7SL43P",2.69630224592895
"RN7SL443P",2.69630224592895
"RN7SL448P",2.69630224592895
"RN7SL460P",2.69630224592895
"RN7SL491P",2.69630224592895
"RN7SL507P",2.69630224592895
"RN7SL50P",2.69630224592895
"RN7SL515P",2.69630224592895
"RN7SL592P",2.69630224592895
"RN7SL608P",2.69630224592895
"RN7SL624P",2.69630224592895
"RN7SL652P",2.69630224592895
"RN7SL735P",2.69630224592895
"RN7SL744P",2.69630224592895
"RN7SL784P",2.69630224592895
"RN7SL785P",2.69630224592895
"RNASEH1P1",2.69630224592895
"RNU1-109P",2.69630224592895
"RNU1-134P",2.69630224592895
"RNU1-136P",2.69630224592895
"RNU1-20P",2.69630224592895
"RNU2-39P",2.69630224592895
"RNU4-86P",2.69630224592895
"RNU5D-1",2.69630224592895
"RNU6-1008P",2.69630224592895
"RNU6-167P",2.69630224592895
"RNU6-33P",2.69630224592895
"RNU6-36P",2.69630224592895
"RNU6-613P",2.69630224592895
"RNU6-720P",2.69630224592895
"RNU7-50P",2.69630224592895
"RNY4P24",2.69630224592895
"RPEP1",2.69630224592895
"RPL10AP5",2.69630224592895
"RPL10P18",2.69630224592895
"RPL14P6",2.69630224592895
"RPL17P13",2.69630224592895
"RPL21P117",2.69630224592895
"RPL21P126",2.69630224592895
"RPL21P39",2.69630224592895
"RPL21P49",2.69630224592895
"RPL21P50",2.69630224592895
"RPL21P6",2.69630224592895
"RPL22P20",2.69630224592895
"RPL26P18",2.69630224592895
"RPL27P7",2.69630224592895
"RPL32P4",2.69630224592895
"RPL7P38",2.69630224592895
"RPL7P55",2.69630224592895
"RPL9P12",2.69630224592895
"RPL9P18",2.69630224592895
"RPS10P24",2.69630224592895
"RPS12P24",2.69630224592895
"RPS15AP34",2.69630224592895
"RPS15P1",2.69630224592895
"RPS26P30",2.69630224592895
"RPS2P23",2.69630224592895
"RPS4XP19",2.69630224592895
"RPSAP60",2.69630224592895
"S100A15A",2.69630224592895
"SALRNA3",2.69630224592895
"SCHLAP1",2.69630224592895
"SDR42E1P5",2.69630224592895
"SEPTIN12",2.69630224592895
"SEPTIN7P3",2.69630224592895
"SERPINA2",2.69630224592895
"SETSIP",2.69630224592895
"SKAP1-AS2",2.69630224592895
"SLC17A6-DT",2.69630224592895
"SLC22A11",2.69630224592895
"SLC35G4",2.69630224592895
"SLC60A2-DT",2.69630224592895
"SLC6A5",2.69630224592895
"SLC9A9-AS1",2.69630224592895
"SMARCE1P3",2.69630224592895
"SMIM34",2.69630224592895
"SMIM9",2.69630224592895
"SNAI3-AS1",2.69630224592895
"SNAP23P1",2.69630224592895
"SNORA48B",2.69630224592895
"SNORA50C",2.69630224592895
"SNORA56",2.69630224592895
"SNORA5B",2.69630224592895
"SNORD114-1",2.69630224592895
"SNORD114-23",2.69630224592895
"SNORD114-6",2.69630224592895
"SNORD115-11",2.69630224592895
"SNORD115-12",2.69630224592895
"SNORD115-26",2.69630224592895
"SNORD115-29",2.69630224592895
"SNORD115-36",2.69630224592895
"SNORD115-43",2.69630224592895
"SNORD115-5",2.69630224592895
"SNORD115-9",2.69630224592895
"SNORD116-27",2.69630224592895
"SNORD116-29",2.69630224592895
"SNORD20",2.69630224592895
"SNORD26",2.69630224592895
"SNORD35B",2.69630224592895
"SNORD38B",2.69630224592895
"SNORD3H",2.69630224592895
"SNORD51",2.69630224592895
"SNORD61",2.69630224592895
"SNORD63",2.69630224592895
"SNORD88A",2.69630224592895
"SNRPA1-DT",2.69630224592895
"SNTG2-AS1",2.69630224592895
"SPACA3",2.69630224592895
"SPRR5",2.69630224592895
"STMND1",2.69630224592895
"STSP1",2.69630224592895
"SYNGR3",2.69630224592895
"TAAR3P",2.69630224592895
"TAAR6",2.69630224592895
"TACR1-AS1",2.69630224592895
"TAF9BP2",2.69630224592895
"TARM1",2.69630224592895
"TAS2R7",2.69630224592895
"TBC1D21",2.69630224592895
"TBC1D22A-DT",2.69630224592895
"TCEAL6",2.69630224592895
"TDRKH-AS1",2.69630224592895
"TERB2",2.69630224592895
"TEX11",2.69630224592895
"TFAP2E-AS1",2.69630224592895
"TFIP11-DT",2.69630224592895
"THAP12P3",2.69630224592895
"TMEM114",2.69630224592895
"TMEM217B",2.69630224592895
"TMEM26-AS1",2.69630224592895
"TMEM270",2.69630224592895
"TRAJ61",2.69630224592895
"TRBV21OR9-2",2.69630224592895
"TRBV23OR9-2",2.69630224592895
"TRDJ2",2.69630224592895
"TRDV2",2.69630224592895
"TRGJP1",2.69630224592895
"TRIM40",2.69630224592895
"TSNAX-DT",2.69630224592895
"TTLL1-AS1",2.69630224592895
"TUFMP1",2.69630224592895
"UBE2DNL",2.69630224592895
"UBE2R2-AS1",2.69630224592895
"USP9YP33",2.69630224592895
"VSTM1",2.69630224592895
"VSTM2B",2.69630224592895
"WBP1LP5",2.69630224592895
"WTAPP1",2.69630224592895
"XKR5",2.69630224592895
"ZBTB20-AS5",2.69630224592895
"ZNF503-AS1",2.69630224592895
"ZNF582-DT",2.69630224592895
"AADACP1",2.69630224592895
"ABCA17P",2.69630224592895
"ABCB10P3",2.69630224592895
"ABCC5-AS1",2.69630224592895
"ACTL6B",2.69630224592895
"AGBL5-AS1",2.69630224592895
"AKAP4",2.69630224592895
"AKR1C6P",2.69630224592895
"ALDH7A1P2",2.69630224592895
"AMER3",2.69630224592895
"ANKRD33BP1",2.69630224592895
"ANKRD34C-AS1",2.69630224592895
"AOAH-IT1",2.69630224592895
"APCDD1L-DT",2.69630224592895
"APELA",2.69630224592895
"APOA5",2.69630224592895
"APOC4",2.69630224592895
"APP-DT",2.69630224592895
"ARHGEF38-IT1",2.69630224592895
"ARL14EP-DT",2.69630224592895
"ARL8BP1",2.69630224592895
"ARNT2-AS3",2.69630224592895
"ASCL1",2.69630224592895
"ASMER2",2.69630224592895
"ASS1P6",2.69630224592895
"ASS1P7",2.69630224592895
"ATOSBP1",2.69630224592895
"ATP11A-AS1",2.69630224592895
"ATP11AUN",2.69630224592895
"ATP5PDP3",2.69630224592895
"ATP6V1B1-AS1",2.69630224592895
"ATP8B5P",2.69630224592895
"ATXN2-AS",2.69630224592895
"AWAT2",2.69630224592895
"AZGP1P2",2.69630224592895
"B4GALT4-AS1",2.69630224592895
"BHLHE22-AS1",2.69630224592895
"BIN2P2",2.69630224592895
"BMP8B-AS1",2.69630224592895
"BMS1P3",2.69630224592895
"BNIP3P26",2.69630224592895
"BNIP3P28",2.69630224592895
"BNIP3P39",2.69630224592895
"BNIP3P42",2.69630224592895
"BOLA3-DT",2.69630224592895
"BRS3",2.69630224592895
"C10orf67-AS1",2.69630224592895
"C11orf97",2.69630224592895
"C12orf75-AS1",2.69630224592895
"C18orf15",2.69630224592895
"C20orf173",2.69630224592895
"C3P1",2.69630224592895
"C9orf153",2.69630224592895
"C9orf78P2",2.69630224592895
"CABP7",2.69630224592895
"CACTIN-AS1",2.69630224592895
"CALM1P1",2.69630224592895
"CASC17",2.69630224592895
"CATSPERD",2.69630224592895
"CATSPERQ",2.69630224592895
"CCDC177",2.69630224592895
"CCDC201",2.69630224592895
"CCNB3P1",2.69630224592895
"CCNG1P1",2.69630224592895
"CCNYL1B",2.69630224592895
"CCT5P2",2.69630224592895
"CD44-DT",2.69630224592895
"CDCA4P1",2.69630224592895
"CDK20-AS1",2.69630224592895
"CDY1",2.69630224592895
"CDY1B",2.69630224592895
"CEACAMP7",2.69630224592895
"CEBPA-DT",2.69630224592895
"CELA3B",2.69630224592895
"CENPNP1",2.69630224592895
"CENPPP1",2.69630224592895
"CERNA2",2.69630224592895
"CFAP44-AS1",2.69630224592895
"CFAP77",2.69630224592895
"CIMIP1",2.69630224592895
"CKAP2LP1",2.69630224592895
"CLDND1-AS1",2.69630224592895
"CLRN1",2.69630224592895
"CNEP1R1P1",2.69630224592895
"COL1A2-AS1",2.69630224592895
"COSMOC",2.69630224592895
"COX16P1",2.69630224592895
"CRIM1-DT",2.69630224592895
"CRPP1",2.69630224592895
"CRYBA2",2.69630224592895
"CSGALNACT1-AS1",2.69630224592895
"CSPG4BP",2.69630224592895
"CST5",2.69630224592895
"CSTL1",2.69630224592895
"CT45A8",2.69630224592895
"CT45A9",2.69630224592895
"CT47C1",2.69630224592895
"CXXC4-AS1",2.69630224592895
"CYCSP3",2.69630224592895
"CYP2A7P1",2.69630224592895
"DEFB103A",2.69630224592895
"DEFB103B",2.69630224592895
"DEFB105A",2.69630224592895
"DEFB105B",2.69630224592895
"DENND3-AS1",2.69630224592895
"DHH-AS1",2.69630224592895
"DIAPH3-AS1",2.69630224592895
"DIP2C-AS2",2.69630224592895
"DLL3",2.69630224592895
"DMBT1L1",2.69630224592895
"DMBX1",2.69630224592895
"DOCK4-AS1",2.69630224592895
"DPPA2",2.69630224592895
"DRC7",2.69630224592895
"DSCAM-AS1",2.69630224592895
"DSCR4",2.69630224592895
"E2F5-DT",2.69630224592895
"ECEL1P2",2.69630224592895
"EEF1A1P20",2.69630224592895
"EEF1A1P21",2.69630224592895
"EEF1A1P23",2.69630224592895
"EEF1A1P31",2.69630224592895
"EEF1A1P42",2.69630224592895
"EEF1B2P2",2.69630224592895
"EEF1GP7",2.69630224592895
"EEF1GP8",2.69630224592895
"EFCAB14-AS1",2.69630224592895
"EHBP1-AS1",2.69630224592895
"EIF1AX-AS1",2.69630224592895
"EIF2AP3",2.69630224592895
"EIF3EP4",2.69630224592895
"EIF3LP2",2.69630224592895
"EIF4A1P10",2.69630224592895
"EIF4A2P4",2.69630224592895
"ELAVL4-AS1",2.69630224592895
"EPPIN-WFDC6",2.69630224592895
"ERICH3-AS1",2.69630224592895
"ERLNC1",2.69630224592895
"ETFRF1P1",2.69630224592895
"EWSAT1",2.69630224592895
"EXD1",2.69630224592895
"FABP5P3",2.69630224592895
"FABP5P6",2.69630224592895
"FALEC",2.69630224592895
"FAM131C",2.69630224592895
"FAM138A",2.69630224592895
"FAM138F",2.69630224592895
"FAM170A",2.69630224592895
"FAM197Y5",2.69630224592895
"FAM228A",2.69630224592895
"FAM230B",2.69630224592895
"FAM242B",2.69630224592895
"FAM3D-AS1",2.69630224592895
"FAM74A4",2.69630224592895
"FAM74A6",2.69630224592895
"FAM86DP",2.69630224592895
"FAM9C",2.69630224592895
"FAR2P1",2.69630224592895
"FATE1",2.69630224592895
"FCF1P5",2.69630224592895
"FDPSP8",2.69630224592895
"FGF13-AS1",2.69630224592895
"FGF14-IT1",2.69630224592895
"FGF5",2.69630224592895
"FGF8",2.69630224592895
"FKBP6",2.69630224592895
"FLVCR1-DT",2.69630224592895
"FOSL2-AS1",2.69630224592895
"FOXE3",2.69630224592895
"FOXN3-AS2",2.69630224592895
"FUT3",2.69630224592895
"GAPDHP22",2.69630224592895
"GAPDHP74",2.69630224592895
"GEMIN8P3",2.69630224592895
"GLIS2-AS1",2.69630224592895
"GNAS-AS1",2.69630224592895
"GOLGA8DP",2.69630224592895
"GORAB-AS1",2.69630224592895
"GPC6-AS1",2.69630224592895
"GPM6A-DT",2.69630224592895
"GPR101",2.69630224592895
"GPR31",2.69630224592895
"GRID1-AS2",2.69630224592895
"GRK1",2.69630224592895
"GRK7",2.69630224592895
"GS1-279B7.1",2.69630224592895
"GVINP2",2.69630224592895
"H2BK1",2.69630224592895
"H3-5",2.69630224592895
"H3P42",2.69630224592895
"HAGLR",2.69630224592895
"HAR1B",2.69630224592895
"HCG22",2.69630224592895
"HCG9",2.69630224592895
"HCRTR2",2.69630224592895
"HID1-AS1",2.69630224592895
"HLA-V",2.69630224592895
"HMGB1P17",2.69630224592895
"HMGB1P23",2.69630224592895
"HMGB1P30",2.69630224592895
"HMGB1P44",2.69630224592895
"HMGB1P7",2.69630224592895
